Date & Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
11-05-2021 19:00:00,8,3,5,99,0,99,8,8,0,188,107,81,101,64,118,0,118,108,1,107
11-05-2021 20:00:00,20,9,11,73,0,73,1,1,0,161,65,96,62,47,106,0,106,108,0,108
11-05-2021 21:00:00,5,0,5,45,0,45,3,3,0,104,64,40,44,16,65,0,65,65,0,65
11-05-2021 22:00:00,2,1,1,24,0,24,2,2,0,41,29,12,33,20,24,0,24,32,0,32
11-05-2021 23:00:00,0,0,0,12,0,12,2,2,0,18,14,4,11,6,18,0,18,9,0,9
12-05-2021 00:00:00,0,0,0,10,0,10,0,0,0,8,7,1,5,2,8,0,8,6,0,6
12-05-2021 01:00:00,1,1,0,0,0,0,1,1,0,3,3,0,8,1,3,0,3,0,0,0
12-05-2021 02:00:00,0,0,0,1,0,1,2,2,0,3,2,1,1,1,1,0,1,1,0,1
12-05-2021 03:00:00,0,0,0,2,0,2,0,0,0,4,3,1,8,0,2,0,2,1,0,1
12-05-2021 04:00:00,0,0,0,0,0,0,1,1,0,11,3,8,0,3,1,0,1,2,0,2
12-05-2021 05:00:00,1,1,0,6,0,6,2,2,0,23,2,21,4,14,3,0,3,7,0,7
12-05-2021 06:00:00,13,9,4,16,0,16,27,27,0,89,13,76,15,72,17,1,16,34,0,34
12-05-2021 07:00:00,14,11,3,52,1,51,41,41,0,205,60,145,33,104,34,0,34,74,0,74
12-05-2021 08:00:00,34,26,8,48,0,48,55,54,1,296,92,204,39,139,50,0,50,99,0,99
12-05-2021 09:00:00,16,11,5,35,0,35,28,28,0,124,38,86,32,68,27,1,26,94,0,94
12-05-2021 10:00:00,9,6,3,22,0,22,23,23,0,78,30,48,21,31,50,0,50,61,0,61
12-05-2021 11:00:00,16,11,5,17,0,17,11,10,1,95,31,64,33,32,36,0,36,56,0,56
12-05-2021 12:00:00,15,12,3,28,0,28,3,3,0,122,37,85,56,47,76,0,76,107,0,107
12-05-2021 13:00:00,16,7,9,62,0,62,8,8,0,134,67,67,63,46,68,1,67,105,2,103
12-05-2021 14:00:00,11,3,8,66,0,66,6,6,0,129,67,62,58,45,80,0,80,98,1,97
12-05-2021 15:00:00,13,4,9,71,1,70,14,13,1,155,77,78,68,38,70,1,69,71,0,71
12-05-2021 16:00:00,17,13,4,104,0,104,10,10,0,175,99,76,114,50,104,0,104,76,0,76
12-05-2021 17:00:00,16,6,10,128,1,127,12,12,0,239,146,93,159,52,144,2,142,87,0,87
12-05-2021 18:00:00,8,3,5,96,0,96,11,11,0,177,103,74,128,35,124,0,124,86,0,86
12-05-2021 19:00:00,9,6,3,71,0,71,12,12,0,107,58,49,63,14,100,0,100,93,1,92
12-05-2021 20:00:00,7,5,2,56,0,56,9,9,0,107,56,51,37,37,84,0,84,95,0,95
12-05-2021 21:00:00,8,3,5,38,0,38,6,6,0,93,57,36,34,25,64,0,64,66,0,66
12-05-2021 22:00:00,5,2,3,34,1,33,4,4,0,41,25,16,30,13,23,0,23,36,0,36
12-05-2021 23:00:00,2,2,0,7,1,6,3,3,0,17,11,6,10,2,13,0,13,18,0,18
13-05-2021 00:00:00,0,0,0,6,0,6,3,3,0,3,1,2,6,4,9,0,9,7,1,6
13-05-2021 01:00:00,1,1,0,0,0,0,0,0,0,6,2,4,1,3,1,0,1,0,0,0
13-05-2021 02:00:00,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,0,0,1,0,1
13-05-2021 03:00:00,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,1,0,0,0
13-05-2021 04:00:00,0,0,0,0,0,0,2,2,0,11,3,8,1,2,0,0,0,0,0,0
13-05-2021 05:00:00,1,1,0,10,0,10,6,6,0,30,4,26,4,14,3,0,3,8,0,8
13-05-2021 06:00:00,11,9,2,22,0,22,18,18,0,86,16,70,13,64,12,1,11,37,0,37
13-05-2021 07:00:00,16,12,4,40,1,39,50,50,0,213,59,154,32,108,45,0,45,69,0,69
13-05-2021 08:00:00,25,18,7,45,0,45,45,44,1,285,85,200,52,168,46,0,46,99,0,99
13-05-2021 09:00:00,16,11,5,31,0,31,29,28,1,156,45,111,27,69,41,0,41,109,0,109
13-05-2021 10:00:00,12,8,4,20,0,20,9,9,0,112,45,67,23,48,35,0,35,59,0,59
13-05-2021 11:00:00,15,8,7,28,0,28,30,29,1,91,32,59,34,36,55,0,55,64,0,64
13-05-2021 12:00:00,8,4,4,50,0,50,9,9,0,140,59,81,48,50,83,1,82,97,1,96
13-05-2021 13:00:00,17,12,5,84,0,84,15,14,1,148,66,82,66,67,101,1,100,118,1,117
13-05-2021 14:00:00,11,6,5,69,0,69,11,11,0,134,66,68,55,47,89,0,89,108,1,107
13-05-2021 15:00:00,18,9,9,77,0,77,14,14,0,138,72,66,83,58,65,0,65,87,1,86
13-05-2021 16:00:00,31,15,16,100,0,100,19,18,1,199,112,87,117,45,124,0,124,98,0,98
13-05-2021 17:00:00,41,21,20,137,0,137,15,15,0,278,154,124,192,69,178,0,178,160,2,158
13-05-2021 18:00:00,30,19,11,119,2,117,17,17,0,274,154,120,181,57,157,0,157,151,1,150
13-05-2021 19:00:00,21,10,11,94,0,94,11,11,0,180,87,93,96,59,115,1,114,128,0,128
13-05-2021 20:00:00,9,6,3,88,0,88,8,8,0,189,101,88,69,41,110,0,110,120,2,118
13-05-2021 21:00:00,8,5,3,48,3,45,4,4,0,120,55,65,42,38,96,0,96,95,0,95
13-05-2021 22:00:00,2,0,2,35,1,34,0,0,0,62,36,26,25,17,52,1,51,51,0,51
13-05-2021 23:00:00,2,1,1,12,0,12,6,6,0,41,23,18,10,5,27,1,26,14,0,14
14-05-2021 00:00:00,2,1,1,6,1,5,4,4,0,14,10,4,16,3,15,0,15,7,0,7
14-05-2021 01:00:00,1,1,0,2,0,2,1,1,0,8,3,5,2,0,1,0,1,0,0,0
14-05-2021 02:00:00,1,0,1,0,0,0,1,1,0,8,7,1,0,3,2,0,2,1,0,1
14-05-2021 03:00:00,0,0,0,1,0,1,0,0,0,4,3,1,1,0,2,0,2,2,0,2
14-05-2021 04:00:00,1,0,1,0,0,0,2,2,0,14,6,8,1,3,0,0,0,3,0,3
14-05-2021 05:00:00,1,1,0,4,0,4,4,4,0,26,4,22,2,14,5,0,5,6,0,6
14-05-2021 06:00:00,7,5,2,20,0,20,21,20,1,84,15,69,15,72,14,0,14,36,0,36
14-05-2021 07:00:00,14,10,4,42,0,42,51,51,0,197,57,140,36,115,37,1,36,69,0,69
14-05-2021 08:00:00,34,26,8,47,1,46,40,39,1,266,76,190,31,125,46,1,45,91,1,90
14-05-2021 09:00:00,24,18,6,34,0,34,53,53,0,158,57,101,32,75,36,0,36,85,0,85
14-05-2021 10:00:00,15,10,5,25,0,25,20,20,0,95,24,71,38,39,47,0,47,65,0,65
14-05-2021 11:00:00,9,8,1,43,0,43,12,11,1,96,40,56,33,31,51,0,51,62,0,62
14-05-2021 12:00:00,7,6,1,37,0,37,17,17,0,123,55,68,62,58,110,0,110,97,1,96
14-05-2021 13:00:00,15,9,6,80,1,79,12,12,0,174,79,95,65,56,107,0,107,149,1,148
14-05-2021 14:00:00,18,7,11,82,0,82,14,14,0,134,64,70,70,51,80,0,80,99,0,99
14-05-2021 15:00:00,10,7,3,91,0,91,19,16,3,154,73,81,109,60,103,0,103,129,2,127
14-05-2021 16:00:00,22,17,5,100,0,100,8,8,0,196,88,108,107,63,111,0,111,106,0,106
14-05-2021 17:00:00,28,13,15,134,1,133,16,16,0,249,135,114,175,55,158,0,158,139,1,138
14-05-2021 18:00:00,21,10,11,102,1,101,24,24,0,226,114,112,112,63,169,0,169,147,1,146
14-05-2021 19:00:00,14,11,3,84,0,84,18,17,1,260,126,134,96,63,143,0,143,138,0,138
14-05-2021 20:00:00,12,6,6,75,0,75,6,6,0,178,73,105,71,45,131,2,129,160,0,160
14-05-2021 21:00:00,19,11,8,52,0,52,4,4,0,136,76,60,45,33,98,1,97,102,0,102
14-05-2021 22:00:00,3,1,2,31,1,30,5,5,0,79,50,29,50,18,62,1,61,69,0,69
14-05-2021 23:00:00,1,1,0,28,0,28,5,5,0,40,22,18,25,7,36,0,36,33,0,33
15-05-2021 00:00:00,1,0,1,14,0,14,3,3,0,31,15,16,18,9,14,0,14,11,0,11
15-05-2021 01:00:00,0,0,0,1,0,1,1,1,0,19,13,6,15,2,3,1,2,3,0,3
15-05-2021 02:00:00,2,0,2,1,0,1,0,0,0,11,8,3,5,5,6,0,6,1,0,1
15-05-2021 03:00:00,0,0,0,0,0,0,0,0,0,6,5,1,8,1,1,0,1,3,0,3
15-05-2021 04:00:00,1,1,0,2,0,2,1,1,0,13,7,6,2,1,1,0,1,2,0,2
15-05-2021 05:00:00,0,0,0,3,0,3,5,5,0,10,2,8,3,3,7,0,7,4,0,4
15-05-2021 06:00:00,1,1,0,8,0,8,3,3,0,26,5,21,6,15,10,0,10,10,0,10
15-05-2021 07:00:00,6,6,0,16,1,15,17,17,0,50,13,37,10,26,15,0,15,15,0,15
15-05-2021 08:00:00,6,5,1,18,0,18,9,9,0,51,12,39,14,24,14,1,13,21,1,20
15-05-2021 09:00:00,8,7,1,22,1,21,7,7,0,62,26,36,24,16,20,0,20,24,0,24
15-05-2021 10:00:00,8,3,5,23,1,22,10,10,0,67,22,45,30,21,28,0,28,32,1,31
15-05-2021 11:00:00,11,8,3,30,0,30,9,9,0,86,31,55,29,34,37,1,36,56,1,55
15-05-2021 12:00:00,10,10,0,46,0,46,6,6,0,129,57,72,30,45,59,1,58,81,1,80
15-05-2021 13:00:00,16,7,9,41,0,41,7,7,0,127,60,67,41,49,75,1,74,115,1,114
15-05-2021 14:00:00,19,12,7,60,0,60,5,5,0,134,55,79,61,47,74,0,74,110,1,109
15-05-2021 15:00:00,12,7,5,59,0,59,22,22,0,176,74,102,71,49,91,1,90,120,1,119
15-05-2021 16:00:00,22,12,10,52,0,52,10,9,1,120,67,53,74,32,99,0,99,84,0,84
15-05-2021 17:00:00,11,3,8,44,1,43,8,8,0,91,57,34,46,25,60,0,60,34,0,34
15-05-2021 18:00:00,16,9,7,43,0,43,5,4,1,83,49,34,37,33,78,1,77,69,0,69
15-05-2021 19:00:00,7,3,4,43,0,43,2,2,0,105,62,43,50,33,99,0,99,80,0,80
15-05-2021 20:00:00,7,6,1,42,0,42,10,10,0,93,48,45,43,28,96,0,96,93,0,93
15-05-2021 21:00:00,4,1,3,39,0,39,3,3,0,74,42,32,28,29,75,0,75,87,0,87
15-05-2021 22:00:00,5,5,0,33,1,32,5,4,1,58,34,24,32,23,66,0,66,49,1,48
15-05-2021 23:00:00,0,0,0,21,0,21,5,5,0,34,18,16,13,8,29,1,28,21,0,21
16-05-2021 00:00:00,2,2,0,10,0,10,1,1,0,22,10,12,9,3,13,0,13,3,0,3
16-05-2021 01:00:00,0,0,0,4,0,4,0,0,0,13,8,5,1,6,3,0,3,0,0,0
16-05-2021 02:00:00,1,0,1,5,0,5,0,0,0,9,5,4,7,5,1,0,1,3,0,3
16-05-2021 03:00:00,0,0,0,2,0,2,0,0,0,6,3,3,2,2,6,1,5,7,0,7
16-05-2021 04:00:00,1,0,1,2,0,2,0,0,0,9,2,7,3,1,0,0,0,2,0,2
16-05-2021 05:00:00,0,0,0,4,0,4,0,0,0,9,2,7,3,5,7,1,6,8,0,8
16-05-2021 06:00:00,2,1,1,4,0,4,4,4,0,19,5,14,5,7,4,0,4,8,0,8
16-05-2021 07:00:00,3,2,1,11,0,11,11,11,0,37,8,29,10,19,13,0,13,7,0,7
16-05-2021 08:00:00,5,2,3,16,0,16,4,4,0,59,23,36,27,27,17,1,16,17,0,17
16-05-2021 09:00:00,14,8,6,11,0,11,10,10,0,52,20,32,36,31,22,0,22,24,0,24
16-05-2021 10:00:00,18,15,3,11,0,11,7,7,0,96,43,53,52,54,15,0,15,41,0,41
16-05-2021 11:00:00,11,7,4,31,0,31,3,3,0,114,53,61,53,41,32,0,32,55,0,55
16-05-2021 12:00:00,31,19,12,57,0,57,8,8,0,155,50,105,98,97,58,1,57,97,1,96
16-05-2021 13:00:00,23,10,13,75,0,75,3,3,0,184,62,122,83,71,82,0,82,95,0,95
16-05-2021 14:00:00,28,15,13,60,0,60,14,14,0,195,65,130,73,104,94,0,94,117,0,117
16-05-2021 15:00:00,20,9,11,61,0,61,7,7,0,174,87,87,104,74,92,1,91,110,0,110
16-05-2021 16:00:00,22,13,9,58,1,57,11,11,0,195,92,103,90,74,112,0,112,99,0,99
16-05-2021 17:00:00,13,6,7,71,1,70,5,5,0,161,77,84,64,52,103,0,103,99,0,99
16-05-2021 18:00:00,20,3,17,69,0,69,12,11,1,143,83,60,85,74,102,1,101,106,2,104
16-05-2021 19:00:00,15,7,8,63,0,63,6,6,0,167,84,83,53,38,82,0,82,98,1,97
16-05-2021 20:00:00,11,6,5,62,0,62,5,5,0,120,65,55,49,30,87,1,86,99,0,99
16-05-2021 21:00:00,3,2,1,33,0,33,5,5,0,73,43,30,35,25,67,0,67,53,1,52
16-05-2021 22:00:00,2,2,0,28,1,27,2,2,0,53,32,21,21,16,30,0,30,56,0,56
16-05-2021 23:00:00,1,0,1,23,0,23,0,0,0,28,17,11,18,8,14,0,14,23,0,23
17-05-2021 00:00:00,1,1,0,6,0,6,1,1,0,7,7,0,5,2,11,0,11,13,0,13
17-05-2021 01:00:00,0,0,0,2,0,2,1,1,0,5,2,3,3,0,0,0,0,0,0,0
17-05-2021 02:00:00,0,0,0,0,0,0,0,0,0,2,1,1,5,2,0,0,0,4,0,4
17-05-2021 03:00:00,0,0,0,0,0,0,0,0,0,5,4,1,0,0,4,1,3,0,0,0
17-05-2021 04:00:00,1,1,0,1,0,1,0,0,0,11,2,9,1,3,0,0,0,3,0,3
17-05-2021 05:00:00,1,1,0,4,0,4,4,4,0,26,2,24,4,16,8,0,8,5,0,5
17-05-2021 06:00:00,13,11,2,13,1,12,22,22,0,102,21,81,18,73,11,0,11,34,0,34
17-05-2021 07:00:00,26,21,5,47,1,46,33,33,0,210,74,136,26,99,34,1,33,72,0,72
17-05-2021 08:00:00,29,23,6,48,0,48,49,47,2,289,94,195,47,162,47,1,46,112,0,112
17-05-2021 09:00:00,13,9,4,34,1,33,22,22,0,156,42,114,33,78,33,2,31,99,0,99
17-05-2021 10:00:00,10,7,3,24,0,24,12,12,0,89,37,52,19,48,43,2,41,72,0,72
17-05-2021 11:00:00,17,11,6,22,1,21,6,6,0,85,36,49,40,31,59,1,58,77,1,76
17-05-2021 12:00:00,13,8,5,34,0,34,14,14,0,115,52,63,39,43,90,1,89,104,1,103
17-05-2021 13:00:00,14,7,7,64,0,64,8,7,1,112,48,64,69,56,97,0,97,102,2,100
17-05-2021 14:00:00,15,9,6,62,0,62,13,13,0,117,54,63,72,37,94,0,94,90,0,90
17-05-2021 15:00:00,11,5,6,78,0,78,7,6,1,151,86,65,88,55,73,1,72,71,0,71
17-05-2021 16:00:00,20,8,12,84,0,84,5,5,0,155,88,67,108,39,119,0,119,80,0,80
17-05-2021 17:00:00,24,13,11,111,1,110,3,3,0,250,143,107,164,35,142,0,142,111,1,110
17-05-2021 18:00:00,21,11,10,97,0,97,8,8,0,193,117,76,136,32,163,1,162,96,0,96
17-05-2021 19:00:00,10,4,6,80,0,80,6,5,1,138,76,62,83,38,118,2,116,92,0,92
17-05-2021 20:00:00,14,9,5,46,0,46,11,11,0,93,52,41,50,26,89,0,89,92,0,92
17-05-2021 21:00:00,5,2,3,26,0,26,7,7,0,67,40,27,46,26,58,0,58,54,0,54
17-05-2021 22:00:00,0,0,0,20,0,20,3,3,0,38,20,18,14,9,34,0,34,29,0,29
17-05-2021 23:00:00,5,4,1,11,1,10,5,4,1,23,12,11,10,3,17,0,17,14,0,14
18-05-2021 00:00:00,0,0,0,4,0,4,1,1,0,5,1,4,5,8,8,0,8,3,0,3
18-05-2021 01:00:00,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,0,0,0
18-05-2021 02:00:00,0,0,0,0,0,0,0,0,0,4,2,2,3,0,1,0,1,5,0,5
18-05-2021 03:00:00,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,1,0,0,0
18-05-2021 04:00:00,0,0,0,1,0,1,1,1,0,12,2,10,3,4,2,0,2,4,0,4
18-05-2021 05:00:00,1,1,0,5,0,5,8,8,0,25,2,23,6,20,5,0,5,8,0,8
18-05-2021 06:00:00,14,12,2,12,0,12,29,29,0,86,14,72,13,62,13,0,13,31,0,31
18-05-2021 07:00:00,25,20,5,49,1,48,29,28,1,228,68,160,27,138,22,0,22,67,0,67
18-05-2021 08:00:00,29,21,8,44,0,44,40,40,0,320,99,221,45,177,49,1,48,109,0,109
18-05-2021 09:00:00,23,19,4,19,0,19,25,25,0,172,39,133,24,85,37,0,37,100,0,100
18-05-2021 10:00:00,4,2,2,15,0,15,9,9,0,95,32,63,19,49,41,0,41,76,0,76
18-05-2021 11:00:00,6,4,2,28,1,27,11,10,1,91,39,52,41,28,46,0,46,75,2,73
18-05-2021 12:00:00,8,5,3,54,0,54,19,19,0,104,45,59,34,40,77,1,76,103,1,102
18-05-2021 13:00:00,8,3,5,54,0,54,5,5,0,128,60,68,58,41,84,1,83,104,0,104
18-05-2021 14:00:00,9,3,6,44,0,44,11,11,0,109,59,50,52,43,87,1,86,82,1,81
18-05-2021 15:00:00,14,8,6,73,2,71,5,5,0,148,71,77,81,22,76,0,76,78,0,78
18-05-2021 16:00:00,24,15,9,93,0,93,12,12,0,169,90,79,124,30,114,0,114,78,1,77
18-05-2021 17:00:00,36,15,21,134,0,134,11,11,0,284,165,119,178,34,161,0,161,121,0,121
18-05-2021 18:00:00,9,4,5,95,0,95,6,6,0,206,120,86,130,17,138,0,138,79,0,79
18-05-2021 19:00:00,12,4,8,63,0,63,3,3,0,131,70,61,95,28,114,0,114,79,0,79
18-05-2021 20:00:00,8,2,6,53,0,53,6,6,0,103,57,46,51,38,86,0,86,81,0,81
18-05-2021 21:00:00,7,3,4,27,1,26,3,3,0,74,37,37,40,30,48,0,48,52,0,52
18-05-2021 22:00:00,4,3,1,12,0,12,3,3,0,44,29,15,19,8,36,0,36,36,0,36
18-05-2021 23:00:00,1,1,0,12,0,12,4,4,0,23,17,6,13,2,17,0,17,19,0,19
19-05-2021 00:00:00,0,0,0,6,0,6,0,0,0,11,7,4,8,3,10,0,10,2,0,2
19-05-2021 01:00:00,0,0,0,1,0,1,1,1,0,5,3,2,4,0,0,0,0,0,0,0
19-05-2021 02:00:00,1,1,0,0,0,0,1,1,0,1,1,0,3,1,2,0,2,3,0,3
19-05-2021 03:00:00,0,0,0,2,0,2,0,0,0,2,2,0,2,0,2,0,2,3,1,2
19-05-2021 04:00:00,0,0,0,0,0,0,1,1,0,11,2,9,0,2,0,0,0,0,0,0
19-05-2021 05:00:00,1,1,0,4,0,4,5,5,0,27,6,21,6,17,4,0,4,10,0,10
19-05-2021 06:00:00,10,7,3,16,0,16,21,21,0,89,14,75,18,78,12,0,12,33,0,33
19-05-2021 07:00:00,23,20,3,48,0,48,41,41,0,220,66,154,34,125,24,0,24,67,0,67
19-05-2021 08:00:00,40,34,6,54,0,54,51,51,0,287,72,215,38,178,43,1,42,117,0,117
19-05-2021 09:00:00,27,22,5,31,1,30,21,21,0,163,50,113,28,89,36,0,36,109,0,109
19-05-2021 10:00:00,15,11,4,30,1,29,8,8,0,88,35,53,27,43,48,0,48,71,1,70
19-05-2021 11:00:00,17,12,5,27,0,27,15,15,0,98,37,61,40,56,48,1,47,78,2,76
19-05-2021 12:00:00,13,5,8,47,1,46,18,18,0,126,59,67,72,58,86,2,84,112,2,110
19-05-2021 13:00:00,22,15,7,80,0,80,18,18,0,160,61,99,88,54,109,0,109,122,1,121
19-05-2021 14:00:00,13,3,10,74,0,74,11,11,0,140,65,75,75,40,85,1,84,98,0,98
19-05-2021 15:00:00,15,9,6,65,0,65,15,14,1,150,76,74,107,52,87,0,87,77,0,77
19-05-2021 16:00:00,22,11,11,90,0,90,10,10,0,223,125,98,122,46,119,0,119,100,1,99
19-05-2021 17:00:00,26,11,15,151,0,151,16,15,1,297,161,136,225,74,190,1,189,132,0,132
19-05-2021 18:00:00,24,10,14,122,0,122,13,13,0,292,161,131,196,82,163,1,162,135,1,134
19-05-2021 19:00:00,16,10,6,84,0,84,7,7,0,196,111,85,117,65,163,0,163,135,1,134
19-05-2021 20:00:00,17,9,8,70,0,70,12,12,0,127,78,49,74,57,103,0,103,114,0,114
19-05-2021 21:00:00,9,4,5,49,0,49,4,4,0,90,46,44,60,45,89,0,89,74,0,74
19-05-2021 22:00:00,8,3,5,23,1,22,3,3,0,57,35,22,37,27,58,0,58,50,0,50
19-05-2021 23:00:00,5,5,0,13,0,13,2,2,0,25,15,10,14,4,23,0,23,18,0,18
20-05-2021 00:00:00,1,1,0,3,0,3,0,0,0,13,10,3,17,3,7,0,7,5,0,5
20-05-2021 01:00:00,1,0,1,3,0,3,2,2,0,4,2,2,3,0,2,0,2,0,0,0
20-05-2021 02:00:00,1,1,0,0,0,0,0,0,0,9,7,2,3,2,2,0,2,2,0,2
20-05-2021 03:00:00,0,0,0,1,0,1,1,1,0,3,2,1,1,1,5,0,5,1,0,1
20-05-2021 04:00:00,0,0,0,2,0,2,5,5,0,16,5,11,0,4,1,0,1,4,0,4
20-05-2021 05:00:00,3,3,0,4,0,4,8,8,0,34,5,29,7,10,2,0,2,12,0,12
20-05-2021 06:00:00,7,5,2,12,0,12,17,16,1,67,14,53,9,60,13,0,13,23,0,23
20-05-2021 07:00:00,19,17,2,29,0,29,30,30,0,156,38,118,18,89,26,1,25,45,0,45
20-05-2021 08:00:00,14,14,0,21,1,20,30,30,0,185,50,135,14,83,23,1,22,56,0,56
20-05-2021 09:00:00,4,4,0,22,0,22,14,13,1,81,22,59,3,26,24,1,23,54,0,54
20-05-2021 10:00:00,6,3,3,11,1,10,5,5,0,39,11,28,7,5,14,0,14,26,0,26
20-05-2021 11:00:00,6,4,2,17,0,17,3,3,0,52,21,31,12,5,21,1,20,33,0,33
20-05-2021 12:00:00,3,3,0,24,0,24,2,2,0,72,32,40,23,20,52,0,52,67,0,67
20-05-2021 13:00:00,4,3,1,39,1,38,3,3,0,76,37,39,24,20,61,0,61,78,1,77
20-05-2021 14:00:00,7,4,3,32,2,30,6,6,0,88,38,50,46,29,66,0,66,88,0,88
20-05-2021 15:00:00,8,7,1,35,0,35,4,4,0,98,65,33,46,28,60,0,60,53,0,53
20-05-2021 16:00:00,12,4,8,41,3,38,6,6,0,113,63,50,66,32,79,0,79,78,0,78
20-05-2021 17:00:00,9,5,4,66,1,65,8,8,0,198,113,85,115,32,116,0,116,89,0,89
20-05-2021 18:00:00,16,6,10,63,0,63,10,10,0,157,99,58,89,47,125,1,124,106,1,105
20-05-2021 19:00:00,13,9,4,54,0,54,7,7,0,126,58,68,48,20,103,0,103,94,1,93
20-05-2021 20:00:00,5,4,1,54,0,54,9,9,0,79,45,34,46,23,73,0,73,85,1,84
20-05-2021 21:00:00,2,1,1,33,0,33,3,3,0,65,35,30,28,11,61,0,61,47,0,47
20-05-2021 22:00:00,7,2,5,15,0,15,2,2,0,36,26,10,12,6,32,1,31,39,1,38
20-05-2021 23:00:00,3,2,1,9,0,9,2,2,0,23,16,7,13,7,13,0,13,13,0,13
21-05-2021 00:00:00,1,0,1,3,0,3,1,1,0,8,4,4,7,1,4,0,4,4,0,4
21-05-2021 01:00:00,1,1,0,2,0,2,0,0,0,3,1,2,2,0,0,0,0,0,0,0
21-05-2021 02:00:00,0,0,0,0,0,0,0,0,0,5,4,1,0,3,1,0,1,0,0,0
21-05-2021 03:00:00,0,0,0,0,0,0,1,1,0,4,2,2,0,0,3,0,3,1,0,1
21-05-2021 04:00:00,0,0,0,0,0,0,1,1,0,13,7,6,2,5,0,0,0,2,0,2
21-05-2021 05:00:00,3,3,0,3,0,3,4,4,0,18,3,15,3,10,2,0,2,5,0,5
21-05-2021 06:00:00,4,4,0,8,0,8,14,14,0,66,8,58,10,46,9,0,9,22,1,21
21-05-2021 07:00:00,13,11,2,33,0,33,27,27,0,121,37,84,10,59,31,1,30,41,0,41
21-05-2021 08:00:00,12,12,0,26,0,26,41,41,0,166,54,112,21,90,27,0,27,58,0,58
21-05-2021 09:00:00,9,7,2,20,1,19,18,18,0,96,25,71,7,44,26,0,26,59,0,59
21-05-2021 10:00:00,6,3,3,14,1,13,7,7,0,62,26,36,11,17,25,0,25,32,0,32
21-05-2021 11:00:00,6,3,3,19,0,19,11,11,0,62,22,40,25,22,39,0,39,46,0,46
21-05-2021 12:00:00,3,2,1,26,0,26,5,5,0,80,35,45,30,32,64,1,63,52,0,52
21-05-2021 13:00:00,9,5,4,40,1,39,7,7,0,113,57,56,31,26,64,0,64,39,0,39
21-05-2021 14:00:00,9,5,4,42,0,42,12,12,0,101,59,42,36,32,77,0,77,76,0,76
21-05-2021 15:00:00,17,11,6,49,0,49,2,2,0,103,69,34,60,28,55,0,55,70,0,70
21-05-2021 16:00:00,13,5,8,57,0,57,6,6,0,128,66,62,86,41,92,0,92,74,0,74
21-05-2021 17:00:00,20,12,8,69,0,69,2,2,0,170,96,74,124,34,113,2,111,99,0,99
21-05-2021 18:00:00,16,5,11,71,0,71,10,9,1,169,82,87,74,24,131,2,129,104,0,104
21-05-2021 19:00:00,10,7,3,62,1,61,11,11,0,143,61,82,56,25,142,1,141,122,0,122
21-05-2021 20:00:00,6,4,2,28,0,28,13,13,0,107,67,40,53,31,101,0,101,114,1,113
21-05-2021 21:00:00,8,4,4,43,0,43,8,7,1,89,55,34,38,13,81,1,80,105,1,104
21-05-2021 22:00:00,3,1,2,17,0,17,4,4,0,40,30,10,27,8,56,0,56,54,0,54
21-05-2021 23:00:00,3,2,1,16,0,16,2,2,0,37,23,14,13,6,24,0,24,23,1,22
22-05-2021 00:00:00,1,1,0,6,0,6,2,2,0,13,10,3,13,4,13,0,13,15,0,15
22-05-2021 01:00:00,0,0,0,6,0,6,1,1,0,13,6,7,10,2,2,0,2,0,0,0
22-05-2021 02:00:00,0,0,0,5,0,5,0,0,0,5,4,1,3,3,8,0,8,3,0,3
22-05-2021 03:00:00,1,0,1,2,0,2,1,1,0,3,3,0,1,3,4,0,4,3,0,3
22-05-2021 04:00:00,1,1,0,0,0,0,1,1,0,9,3,6,3,2,4,0,4,6,0,6
22-05-2021 05:00:00,0,0,0,2,0,2,1,1,0,9,4,5,4,5,7,0,7,5,0,5
22-05-2021 06:00:00,3,3,0,7,0,7,8,8,0,35,9,26,9,14,3,0,3,8,0,8
22-05-2021 07:00:00,3,3,0,17,0,17,14,14,0,67,20,47,23,31,16,1,15,22,0,22
22-05-2021 08:00:00,10,7,3,17,0,17,19,19,0,93,32,61,34,33,15,0,15,27,0,27
22-05-2021 09:00:00,15,12,3,23,0,23,20,20,0,124,37,87,45,43,27,0,27,53,0,53
22-05-2021 10:00:00,11,8,3,39,0,39,16,16,0,124,44,80,43,41,41,0,41,64,0,64
22-05-2021 11:00:00,17,10,7,38,1,37,15,15,0,167,64,103,55,46,52,1,51,91,0,91
